"","day.of.year","airport.code","avg.delay","lat","lon","city","state","airport"
"19876","232","CHA",28,"35.0373","-85.1966","Chattanooga","Tennessee","Chattanooga Metropolitan Airport"
"19877","232","CID",24,"41.8893","-91.7008","Cedar Rapids","Iowa","Cedar Rapids Municipal Airport"
"19878","232","CLT",15,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"19879","232","CMH",26,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"19880","232","CVG",74,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"19881","232","DAL",6,"32.8439","-96.8496","Dallas","Texas","Dallas Love Field Airport"
"19882","232","DCA",14.5,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"19883","232","DFW",16,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"19884","232","EWR",13,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"19885","232","HOU",27.6666666666667,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"19886","232","HSV",8,"34.6492","-86.7767","Huntsville","Alabama","Huntsville International Airport"
"19887","232","IAD",11,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"19888","232","JFK",14,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"19889","232","LAX",14,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"19890","232","LGA",19.5,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"19891","232","LIT",12,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"19892","232","MDW",9.5,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"19893","232","MEM",5,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"19894","232","MIA",23,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"19895","232","MSP",9,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"19896","232","ORD",18,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"19897","232","PBI",15,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"19898","232","PHL",41.5,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"19899","232","SAN",48.5,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"19900","232","SAT",17,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"19901","232","SFO",40.3333333333333,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"19902","232","STL",5,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"19903","232","STT",8,"18.3333","-64.9667","Charlotte Amalie","US Virgin Islands","Cyril E King International Airport"
"19904","232","TPA",11,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"19905","232","TUL",22,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"19906","233","ABI",22.2,"32.4164","-99.6803","Abilene","Texas","Abilene Regional Airport"
"19907","233","ABQ",3,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"19908","233","AMA",14,"35.2177","-101.706","Amarillo","Texas","Amarillo International Airport"
"19909","233","ANC",7,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"19910","233","ATL",38.875,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"19911","233","AUS",13.4285714285714,"30.2027","-97.6653","Austin","Texas","Austin-Bergstrom International Airport"
"19912","233","BDL",3,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"19913","233","BHM",18,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"19914","233","BNA",21.875,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"19915","233","BOS",24.75,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"19916","233","BRO",13,"25.9064","-97.4321","Brownsville","Texas","Brownsville-South Padre Island International Air"
"19917","233","BTR",16.8,"30.533","-91.1567","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport"
"19918","233","BUF",47,"42.9309","-78.738","Buffalo","New York","Greater Buffalo International Airport"
"19919","233","BUR",4,"34.1963","-118.352","Burbank","California","Burbank Glendale Pasadena Airport"
"19920","233","BWI",17,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"19921","233","CAE",21,"33.9468","-81.1241","West Columbia","South Carolina","Columbia Metropolitan Airport"
"19922","233","CHA",3,"35.0373","-85.1966","Chattanooga","Tennessee","Chattanooga Metropolitan Airport"
"19923","233","CID",28,"41.8893","-91.7008","Cedar Rapids","Iowa","Cedar Rapids Municipal Airport"
"19924","233","CLE",8,"41.4115","-81.8339","Cleveland","Ohio","Hopkins International Airport"
"19925","233","CLL",4,"30.5938","-96.3685","College Station","Texas","Easterwood Field Airport"
"19926","233","CLT",7,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"19927","233","CMH",9,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"19928","233","COS",17,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"19929","233","CRP",60,"27.7747","-97.5019","Corpus Christi","Texas","Corpus Christi International Airport"
"19930","233","CRW",14,"38.3697","-81.5951","Charleston","West Virginia","Yeager Airport"
"19931","233","CVG",29.75,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"19932","233","DAL",26.7777777777778,"32.8439","-96.8496","Dallas","Texas","Dallas Love Field Airport"
"19933","233","DAY",27,"39.8968","-84.2207","Dayton","Ohio","James M Cox Dayton International Airport"
"19934","233","DCA",16,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"19935","233","DEN",22.4,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"19936","233","DFW",19.9428571428571,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"19937","233","DSM",7,"41.5328","-93.6481","Des Moines","Iowa","Des Moines International Airport"
"19938","233","DTW",9,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"19939","233","ELP",83,"31.7982","-106.393","El Paso","Texas","El Paso International Airport"
"19940","233","EUG",32,"44.1184","-123.213","Eugene","Oregon","Mahlon Sweet Field Airport"
"19941","233","EWR",10.4285714285714,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"19942","233","FLL",63.5,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"19943","233","FNT",43,"42.9756","-83.7411","Flint","Michigan","Bishop International Airport"
"19944","233","GGG",7,"32.3874","-94.7194","Longview","Texas","Gregg County Airport"
"19945","233","GPT",10.6666666666667,"30.4133","-89.072","Gulfport","Mississippi","Gulfport Biloxi Regional Airport"
"19946","233","GRK",20.3333333333333,"31.0615","-97.8206","Killeen","Texas","Killeen-Fort Hood Regional Airport"
"19947","233","GRR",20.3333333333333,"42.8841","-85.5307","Grand Rapids","Michigan","Gerald R. Ford International Airport"
"19948","233","GSO",9.66666666666667,"36.1038","-79.9427","Greensboro","North Carolina","Triad International Airport"
"19949","233","HOU",24.8571428571429,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"19950","233","HRL",28,"26.2216","-97.663","Harlingen","Texas","Grande Valley International Airport"
"19951","233","HSV",8,"34.6492","-86.7767","Huntsville","Alabama","Huntsville International Airport"
"19952","233","IAD",5,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"19953","233","IAH",17.375,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"19954","233","ICT",3,"37.6531","-97.43","Wichita","Kansas","Wichita Mid-Continent Airport"
"19955","233","IND",50,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"19956","233","JAN",42.6666666666667,"32.3089","-90.0733","Pearl","Mississippi","Jackson International Airport"
"19957","233","JAX",17,"30.4914","-81.676","Jacksonville","Florida","Jacksonville International Airport"
"19958","233","JFK",20,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"19959","233","LAS",33.6666666666667,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"19960","233","LAW",75,"34.573","-98.4135","Lawton","Oklahoma","Lawton Municipal Airport"
"19961","233","LAX",13,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"19962","233","LBB",19.3333333333333,"33.6566","-101.821","Lubbock","Texas","Lubbock International Airport"
"19963","233","LEX",11,"38.0384","-84.5989","Lexington","Kentucky","Blue Grass Field"
"19964","233","LFT",10.5,"30.2084","-91.9935","Lafayette","Louisiana","Lafayette Regional Airport"
"19965","233","LGA",9.2,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"19966","233","LIT",13.5,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"19967","233","LRD",4,"27.5431","-99.4555","Laredo","Texas","Laredo International Airport"
"19968","233","MAF",19.5,"31.9361","-102.208","Midland","Texas","Midland International Airport"
"19969","233","MCI",15.5,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"19970","233","MCO",44.5,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"19971","233","MDW",7,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"19972","233","MEM",7.66666666666667,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"19973","233","MFE",34.5,"26.1813","-98.2404","Mcallen","Texas","Miller International Airport"
"19974","233","MIA",29,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"19975","233","MKE",22.6666666666667,"42.9471","-87.9051","Milwaukee","Wisconsin","General Mitchell International Airport"
"19976","233","MLI",30,"41.4539","-90.5058","Coal Valley","Illinois","Quad City Airport"
"19977","233","MLU",9,"32.5099","-92.044","Monroe","Louisiana","Monroe Regional Airport"
"19978","233","MOB",18.5,"30.6775","-88.243","Mobile","Alabama","Mobile Regional Airport"
"19979","233","MSN",15,"43.1351","-89.3465","Madison","Wisconsin","Dane County Regional Airport-Truax Field"
"19980","233","MSP",16.6666666666667,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"19981","233","MSY",17,"29.983","-90.2569","Kenner","Louisiana","New Orleans International Airport"
"19982","233","OAK",26,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"19983","233","OKC",4,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"19984","233","OMA",24,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"19985","233","ONT",13.5,"34.062","-117.594","Ontario","California","Ontario International Airport"
"19986","233","ORD",34.25,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"19987","233","ORF",34,"36.8977","-76.2154","Norfolk","Virginia","Norfolk International Airport"
"19988","233","PBI",27,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"19989","233","PDX",20,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"19990","233","PHL",36,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"19991","233","PHX",48.6666666666667,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"19992","233","PIA",12,"40.6663","-89.6909","Peoria","Illinois","Greater Peoria Regional Airport"
"19993","233","PIT",3.66666666666667,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"19994","233","PNS",15.3333333333333,"30.4761","-87.1941","Pensacola","Florida","Pensacola Regional Airport"
"19995","233","RDU",17.5,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"19996","233","RIC",8,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"19997","233","RNO",2,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"19998","233","ROW",29,"33.3071","-104.519","Roswell","New Mexico","Roswell Industrial Air Center"
"19999","233","RSW",31.5,"26.5228","-81.7531","Fort Myers","Florida","Southwest Florida International Airport"
"20000","233","SAN",31.2,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"20001","233","SAT",20.75,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"20002","233","SAV",5.5,"32.1338","-81.2133","Savannah","Georgia","Savannah International Airport"
"20003","233","SBA",43,"34.4255","-119.835","Goleta","California","Santa Barbara Municipal Airport"
"20004","233","SBN",19,"41.7006","-86.311","South Bend","Indiana","South Bend Regional Airport"
"20005","233","SDF",6.5,"38.1865","-85.7462","Louisville","Kentucky","Louisville International Airport"
"20006","233","SEA",21.2857142857143,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"20007","233","SFO",74.5714285714286,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"20008","233","SGF",32.6666666666667,"37.243","-93.3817","Springfield","Missouri","Springfield Regional Airport"
"20009","233","SHV",21,"32.4549","-93.8285","Shreveport","Louisiana","Shreveport Regional Airport"
"20010","233","SJC",3,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"20011","233","SJT",9,"31.3616","-100.507","San Angelo","Texas","Mathis Field Airport"
"20012","233","SJU",35.3333333333333,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"20013","233","SLC",6,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"20014","233","SMF",24.5,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"20015","233","SNA",13.5,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"20016","233","SPS",36.6666666666667,"33.9862","-98.4984","Wichita Falls","Texas","Sheppard Air Force Base"
"20017","233","STL",18,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"20018","233","STT",8,"18.3333","-64.9667","Charlotte Amalie","US Virgin Islands","Cyril E King International Airport"
"20019","233","TLH",38,"30.3964","-84.3503","Tallahassee","Florida","Tallahassee Regional Airport"
"20020","233","TPA",43.3333333333333,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"20021","233","TUL",9.5,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"20022","233","TUS",23,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"20023","233","TXK",3,"33.457","-93.9943","Texarkana","Arkansas","Texarkana Regional Airport"
